scenario_id,scenario_class,fixed_130m_truth_T_ref_m2_s,fixed_130m_truth_S_ref,fixed_130m_support_definition,fixed_130m_support_target_spread,archive_note
mega_heterogeneous_storage_00274,heterogeneous storage,8.439599352959042e-05,0.0009618751748012,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.265117314812311,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_heterogeneous_storage_00275,heterogeneous storage,5.3030824728658114e-05,0.0013356982700722,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.8587849574163544,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_heterogeneous_storage_00276,heterogeneous storage,6.093000811536796e-05,0.001017650509887,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.2299570037134415,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_heterogeneous_storage_00277,heterogeneous storage,3.9451887997790906e-05,0.0011529035320983,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.4105076771036282,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_heterogeneous_storage_00278,heterogeneous storage,2.8398267539479823e-05,0.0013688469717828,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.7909840103211498,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_heterogeneous_storage_00279,heterogeneous storage,5.07080517525337e-05,0.0009340058233126,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.2033342904740771,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_heterogeneous_storage_00280,heterogeneous storage,2.1077281858684628e-05,0.0008349965619547,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",9.178284472127553,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_heterogeneous_storage_00281,heterogeneous storage,4.496222531228936e-05,0.0009291736348293,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.2483296299286444,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_heterogeneous_storage_00282,heterogeneous storage,5.045732344793939e-05,0.0010611858903496,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.266936129213163,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_heterogeneous_storage_00283,heterogeneous storage,6.65949057263755e-05,0.0008658386958593,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",2.9519362442869483,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_heterogeneous_storage_00284,heterogeneous storage,4.260927780364857e-05,0.0013164605852366,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.2414586449776392,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_heterogeneous_storage_00285,heterogeneous storage,5.180411760144193e-05,0.0009938116929179,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.089228541030845,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_heterogeneous_storage_00286,heterogeneous storage,4.618294770478239e-05,0.0007800457763075,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.3323120333296246,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_heterogeneous_storage_00287,heterogeneous storage,6.42590101245177e-05,0.002001282406887,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",2.511377783590268,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_heterogeneous_storage_00288,heterogeneous storage,5.383815426526563e-05,0.0008237884751439,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.260925459901947,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_heterogeneous_storage_00289,heterogeneous storage,4.88414331034198e-05,0.0015880676142703,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.1592959608519051,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_heterogeneous_storage_00290,heterogeneous storage,4.714307963978732e-05,0.000826675518662,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.1418339199028078,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_heterogeneous_storage_00291,heterogeneous storage,0.0001583814677692,0.0011006501621632,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",3.2173662796160656,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_heterogeneous_storage_00292,heterogeneous storage,5.97844423468138e-05,0.0007462548353051,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.1874928995462182,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_heterogeneous_storage_00293,heterogeneous storage,5.89131146991394e-05,0.0011095808421085,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.385051220415883,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_heterogeneous_storage_00294,heterogeneous storage,2.9662939211044625e-05,0.0008156388941678,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.4971263623005742,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
